order_item_id,order_id,product_id,quantity,unit_price,discount
872,340,9,2,125.78,0.0
873,340,7,5,178.21,0.0
874,340,14,2,170.44,0.0
875,341,5,1,387.05,0.0
876,341,8,3,290.69,0.0
877,342,10,5,69.78,0.0
878,343,1,2,352.32,0.1
879,344,19,1,139.22,0.0
880,344,12,4,192.27,0.0
881,344,6,5,212.56,0.0
882,345,17,1,175.72,0.15
883,346,1,1,352.32,0.0
884,346,4,1,235.29,0.0
885,346,8,3,290.69,0.0
886,347,6,5,212.56,0.05
887,347,9,5,125.78,0.0
888,347,20,5,427.4,0.0
889,347,15,5,169.95,0.0
890,348,13,4,110.8,0.0
891,348,10,1,69.78,0.0
892,348,17,3,175.72,0.0
893,349,3,4,244.94,0.0
894,349,15,4,169.95,0.0
895,350,13,3,110.8,0.05
896,350,17,3,175.72,0.0
897,350,2,1,67.47,0.05
898,351,6,2,212.56,0.0
899,351,8,3,290.69,0.0
900,352,16,2,152.75,0.05
901,352,7,1,178.21,0.1
902,352,13,2,110.8,0.0
903,353,11,4,219.22,0.0
904,353,5,5,387.05,0.1
905,354,12,4,192.27,0.0
906,354,16,1,152.75,0.0
907,354,10,3,69.78,0.0
908,355,8,1,290.69,0.0
909,355,10,5,69.78,0.0
910,356,7,4,178.21,0.0
911,357,18,2,311.1,0.0
912,358,18,5,311.1,0.0
913,359,9,2,125.78,0.1
914,360,3,5,244.94,0.1
915,360,2,4,67.47,0.0
916,360,18,1,311.1,0.0
917,360,13,3,110.8,0.0
918,361,20,2,427.4,0.0
919,362,9,4,125.78,0.0
920,362,2,1,67.47,0.0
921,363,18,4,311.1,0.0
922,363,11,1,219.22,0.0
923,363,3,5,244.94,0.0
924,364,14,3,170.44,0.0
925,365,12,1,192.27,0.0
926,365,2,3,67.47,0.0
927,366,2,3,67.47,0.0
928,367,2,5,67.47,0.15
929,368,10,1,69.78,0.0
930,368,15,2,169.95,0.0
931,368,9,5,125.78,0.0
932,368,17,3,175.72,0.0
933,369,13,3,110.8,0.0
934,369,6,2,212.56,0.0
935,369,8,1,290.69,0.0
936,370,4,4,235.29,0.0
937,370,8,5,290.69,0.1
938,371,12,1,192.27,0.0
939,372,13,5,110.8,0.0
940,372,11,3,219.22,0.0
941,373,4,4,235.29,0.1
942,373,19,4,139.22,0.0
943,373,9,4,125.78,0.0
944,373,18,4,311.1,0.1
945,374,4,4,235.29,0.0
946,374,10,4,69.78,0.0
947,375,8,4,290.69,0.05
948,376,8,5,290.69,0.0
949,376,11,3,219.22,0.0
950,377,10,2,69.78,0.0
951,377,17,2,175.72,0.0
952,377,12,2,192.27,0.1
953,377,15,1,169.95,0.0
954,378,19,5,139.22,0.0
955,378,9,2,125.78,0.0
956,378,14,5,170.44,0.05
957,379,19,4,139.22,0.0
958,379,15,1,169.95,0.0
959,380,16,4,152.75,0.0
960,381,16,1,152.75,0.0
961,381,19,3,139.22,0.0
962,382,2,3,67.47,0.0
963,382,4,3,235.29,0.0
964,382,18,3,311.1,0.0
965,383,8,2,290.69,0.0
966,384,7,3,178.21,0.1
967,384,3,2,244.94,0.0
968,385,2,1,67.47,0.0
969,385,14,3,170.44,0.0
970,385,3,5,244.94,0.0
971,386,7,2,178.21,0.0
972,387,14,2,170.44,0.0
973,387,7,3,178.21,0.0
974,387,11,3,219.22,0.1
975,388,15,3,169.95,0.0
976,388,19,5,139.22,0.0
977,388,2,4,67.47,0.0
978,389,7,3,178.21,0.05
979,389,16,5,152.75,0.0
980,389,11,2,219.22,0.15
981,389,10,3,69.78,0.05
982,390,18,3,311.1,0.0
983,390,20,3,427.4,0.1
984,390,7,4,178.21,0.0
985,390,9,4,125.78,0.0
986,391,20,1,427.4,0.0
987,391,3,1,244.94,0.0
988,391,10,5,69.78,0.0
989,392,1,1,352.32,0.0
990,392,8,2,290.69,0.0
991,392,11,1,219.22,0.0
992,393,16,3,152.75,0.0
993,394,11,4,219.22,0.0
994,394,5,3,387.05,0.1
995,394,7,1,178.21,0.0
996,394,9,1,125.78,0.0
997,395,10,2,69.78,0.0
998,395,6,2,212.56,0.0
999,395,13,4,110.8,0.0
1000,396,8,3,290.69,0.0
1001,397,4,4,235.29,0.0
1002,397,14,4,170.44,0.0
1003,397,17,3,175.72,0.0
1004,397,7,5,178.21,0.05
1005,398,15,4,169.95,0.0
1006,399,7,3,178.21,0.1
1007,400,12,5,192.27,0.0
1008,400,2,3,67.47,0.0
1009,400,19,5,139.22,0.05
1010,400,14,3,170.44,0.0
1011,401,17,5,175.72,0.0
1012,401,9,1,125.78,0.05
1013,401,3,5,244.94,0.0
1014,401,2,1,67.47,0.0
1015,402,4,4,235.29,0.0
1016,402,14,2,170.44,0.0
1017,402,5,1,387.05,0.0
1018,402,13,3,110.8,0.0
1019,403,4,1,235.29,0.0
1020,404,19,1,139.22,0.0
1021,404,4,4,235.29,0.0
1022,404,6,2,212.56,0.0
1023,405,14,5,170.44,0.0
1024,405,16,3,152.75,0.15
1025,405,13,4,110.8,0.0
1026,406,8,4,290.69,0.0
1027,407,4,3,235.29,0.0
1028,407,10,3,69.78,0.0
1029,407,8,5,290.69,0.0
1030,408,15,5,169.95,0.0
1031,408,11,5,219.22,0.05
1032,408,8,1,290.69,0.0
1033,408,10,2,69.78,0.0
1034,409,10,3,69.78,0.05
1035,410,1,3,352.32,0.0
1036,410,2,5,67.47,0.15
1037,410,17,4,175.72,0.0
1038,411,14,3,170.44,0.05
1039,411,9,3,125.78,0.0
1040,411,15,4,169.95,0.15
1041,411,18,3,311.1,0.05
1042,412,18,2,311.1,0.0
1043,412,14,3,170.44,0.05
1044,413,18,4,311.1,0.0
1045,413,6,5,212.56,0.0
1046,414,3,5,244.94,0.0
1047,414,15,5,169.95,0.0
1048,415,18,1,311.1,0.0
1049,415,19,4,139.22,0.05
1050,415,13,3,110.8,0.0
1051,415,10,2,69.78,0.0
1052,416,11,4,219.22,0.0
1053,416,19,2,139.22,0.15
1054,417,7,1,178.21,0.0
1055,417,15,1,169.95,0.1
1056,417,6,2,212.56,0.0
1057,418,11,5,219.22,0.0
1058,419,6,5,212.56,0.0
1059,419,14,1,170.44,0.0
1060,419,1,5,352.32,0.05
1061,419,15,5,169.95,0.0
1062,420,17,3,175.72,0.0
1063,420,2,1,67.47,0.05
1064,420,13,4,110.8,0.1
1065,421,12,1,192.27,0.0
1066,421,7,5,178.21,0.0
1067,421,18,5,311.1,0.0
1068,421,2,1,67.47,0.05
1069,422,1,3,352.32,0.1
1070,422,14,4,170.44,0.0
1071,422,3,3,244.94,0.0
1072,422,19,5,139.22,0.05
1073,423,4,3,235.29,0.05
1074,423,19,1,139.22,0.0
1075,423,2,5,67.47,0.0
1076,424,15,3,169.95,0.0
1077,424,9,5,125.78,0.0
1078,424,12,5,192.27,0.0
1079,424,19,2,139.22,0.0
1080,425,9,3,125.78,0.0
1081,425,3,5,244.94,0.0
1082,426,2,1,67.47,0.0
1083,427,4,3,235.29,0.0
1084,428,5,3,387.05,0.0
1085,428,18,2,311.1,0.0
1086,428,14,2,170.44,0.05
1087,429,7,5,178.21,0.0
1088,429,17,4,175.72,0.0
1089,429,10,1,69.78,0.0
1090,430,5,1,387.05,0.0
1091,430,8,2,290.69,0.0
1092,430,12,1,192.27,0.0
1093,430,1,4,352.32,0.0
1094,431,11,3,219.22,0.1
1095,431,16,3,152.75,0.05
1096,431,6,2,212.56,0.0
1097,432,13,4,110.8,0.0
1098,432,8,4,290.69,0.0
1099,433,18,4,311.1,0.0
1100,433,11,3,219.22,0.0
1101,433,19,3,139.22,0.0
1102,433,14,4,170.44,0.0
1103,434,11,3,219.22,0.0
1104,434,8,1,290.69,0.0
1105,435,15,4,169.95,0.0
1106,435,18,3,311.1,0.05
1107,435,6,2,212.56,0.0
1108,435,17,2,175.72,0.0
1109,436,6,1,212.56,0.1
1110,436,1,5,352.32,0.0
1111,437,19,4,139.22,0.05
1112,437,10,1,69.78,0.15
1113,437,8,4,290.69,0.0
1114,437,13,4,110.8,0.0
1115,438,7,4,178.21,0.0
1116,439,7,1,178.21,0.05
1117,440,9,2,125.78,0.0
1118,440,8,5,290.69,0.0
1119,440,13,3,110.8,0.0
1120,441,20,5,427.4,0.0
1121,442,19,5,139.22,0.0
1122,443,2,3,67.47,0.0
1123,443,1,2,352.32,0.0
1124,444,16,3,152.75,0.0
1125,444,12,5,192.27,0.0
1126,444,9,4,125.78,0.05
1127,445,7,4,178.21,0.0
1128,445,16,2,152.75,0.0
1129,445,6,5,212.56,0.15
1130,446,6,3,212.56,0.0
1131,446,1,2,352.32,0.0
1132,446,2,5,67.47,0.0
1133,446,13,4,110.8,0.0
1134,447,10,1,69.78,0.0
1135,447,15,4,169.95,0.0
1136,448,16,2,152.75,0.0
1137,448,8,4,290.69,0.05
1138,449,3,2,244.94,0.0
1139,449,12,5,192.27,0.0
1140,449,18,2,311.1,0.0
1141,450,2,5,67.47,0.0
1142,450,11,5,219.22,0.0
1143,450,9,1,125.78,0.0
1144,451,16,4,152.75,0.0
1145,451,20,4,427.4,0.0
1146,451,5,4,387.05,0.0
1147,452,2,1,67.47,0.05
1148,453,13,1,110.8,0.0
1149,453,20,3,427.4,0.0
1150,453,3,5,244.94,0.0
1151,454,14,1,170.44,0.0
1152,454,20,4,427.4,0.0
1153,454,5,3,387.05,0.0
1154,455,13,4,110.8,0.0
1155,455,7,3,178.21,0.0
1156,455,9,4,125.78,0.0
1157,456,19,5,139.22,0.0
1158,456,5,5,387.05,0.0
1159,456,18,5,311.1,0.0
1160,457,10,5,69.78,0.0
1161,457,12,4,192.27,0.05
1162,457,11,2,219.22,0.0
1163,457,18,2,311.1,0.0
1164,458,15,4,169.95,0.05
1165,458,9,4,125.78,0.0
1166,458,2,5,67.47,0.0
1167,458,12,1,192.27,0.1
1168,459,2,2,67.47,0.0
1169,459,13,5,110.8,0.0
1170,459,4,4,235.29,0.0
1171,460,20,5,427.4,0.0
1172,461,7,2,178.21,0.0
1173,461,18,2,311.1,0.15
1174,462,14,5,170.44,0.0
1175,462,12,4,192.27,0.15
1176,462,7,1,178.21,0.05
1177,462,19,3,139.22,0.0
1178,463,14,2,170.44,0.0
1179,463,10,3,69.78,0.0
1180,464,12,3,192.27,0.0
1181,465,5,4,387.05,0.05
1182,465,13,4,110.8,0.0
1183,466,6,3,212.56,0.0
1184,466,12,1,192.27,0.0
1185,466,17,1,175.72,0.0
1186,467,11,4,219.22,0.0
1187,467,6,5,212.56,0.0
1188,468,4,2,235.29,0.0
1189,468,20,1,427.4,0.0
1190,469,9,1,125.78,0.0
1191,470,14,4,170.44,0.0
1192,470,19,2,139.22,0.05
1193,470,18,3,311.1,0.0
1194,471,3,5,244.94,0.0
1195,471,12,5,192.27,0.0
1196,471,13,3,110.8,0.0
1197,471,9,5,125.78,0.0
1198,472,12,5,192.27,0.0
1199,472,9,2,125.78,0.0
1200,472,2,5,67.47,0.0
1201,472,3,3,244.94,0.0
1202,473,6,4,212.56,0.0
1203,473,17,1,175.72,0.0
1204,474,15,1,169.95,0.05
1205,475,17,2,175.72,0.15
1206,475,1,4,352.32,0.0
1207,475,18,1,311.1,0.0
1208,476,9,4,125.78,0.0
1209,476,18,4,311.1,0.0
1210,477,16,5,152.75,0.0
1211,478,9,1,125.78,0.0
1212,478,13,3,110.8,0.0
1213,479,20,4,427.4,0.0
1214,479,19,2,139.22,0.0
1215,480,2,1,67.47,0.0
1216,480,6,2,212.56,0.0
1217,480,11,2,219.22,0.1
1218,480,15,4,169.95,0.0
1219,481,4,5,235.29,0.0
1220,482,11,1,219.22,0.0
1221,482,2,1,67.47,0.0
1222,483,16,2,152.75,0.05
1223,483,12,2,192.27,0.0
1224,483,18,2,311.1,0.0
1225,484,7,3,178.21,0.0
1226,485,11,4,219.22,0.0
1227,485,19,2,139.22,0.0
1228,485,17,1,175.72,0.0
1229,485,5,1,387.05,0.0
1230,486,8,2,290.69,0.0
1231,487,1,3,352.32,0.0
1232,488,8,1,290.69,0.0
1233,488,18,2,311.1,0.0
1234,489,10,3,69.78,0.0
1235,489,4,4,235.29,0.0
1236,489,17,5,175.72,0.1
1237,490,10,3,69.78,0.0
1238,490,18,5,311.1,0.0
1239,491,14,4,170.44,0.0
1240,491,11,2,219.22,0.0
1241,491,5,2,387.05,0.0
1242,492,1,1,352.32,0.0
1243,492,9,3,125.78,0.0
1244,493,15,4,169.95,0.0
1245,493,6,4,212.56,0.1
1246,494,11,2,219.22,0.0
1247,494,4,2,235.29,0.0
1248,494,8,1,290.69,0.0
1249,494,20,5,427.4,0.0
1250,495,19,5,139.22,0.0
1251,496,4,5,235.29,0.0
1252,497,14,5,170.44,0.0
1253,498,5,2,387.05,0.05
1254,498,8,3,290.69,0.0
1255,498,3,1,244.94,0.0
1256,499,20,3,427.4,0.0
1257,499,9,2,125.78,0.0
1258,500,14,1,170.44,0.0
1259,500,7,4,178.21,0.0
1260,500,18,3,311.1,0.0
1261,501,9,3,125.78,0.0
1262,501,14,4,170.44,0.0
1263,502,17,5,175.72,0.0
1264,502,8,3,290.69,0.1
1265,503,12,1,192.27,0.0
1266,504,15,2,169.95,0.05
1267,504,12,5,192.27,0.0
1268,505,17,1,175.72,0.0
1269,506,18,3,311.1,0.0
1270,507,9,2,125.78,0.0
1271,507,14,3,170.44,0.0
1272,508,9,1,125.78,0.0
1273,509,5,2,387.05,0.05
1274,510,3,5,244.94,0.0
1275,510,18,4,311.1,0.0
1276,510,6,4,212.56,0.0
1277,511,9,5,125.78,0.0
1278,511,6,4,212.56,0.0
1279,511,17,2,175.72,0.0
1280,511,3,2,244.94,0.0
1281,512,11,3,219.22,0.0
1282,512,9,4,125.78,0.0
1283,513,16,3,152.75,0.0
1284,513,11,4,219.22,0.0
1285,514,3,2,244.94,0.05
1286,514,18,2,311.1,0.05
1287,514,12,5,192.27,0.0
1288,515,17,2,175.72,0.15
1289,516,20,3,427.4,0.0
1290,516,5,3,387.05,0.0
1291,517,10,1,69.78,0.0
1292,518,13,5,110.8,0.0
1293,519,13,5,110.8,0.0
1294,519,9,5,125.78,0.0
1295,519,6,2,212.56,0.0
1296,520,13,3,110.8,0.0
1297,520,9,5,125.78,0.0
1298,520,5,5,387.05,0.05
1299,520,20,2,427.4,0.0
1300,521,11,2,219.22,0.0
1301,521,3,4,244.94,0.05
1302,521,18,2,311.1,0.0
1303,522,7,5,178.21,0.0
1304,523,7,4,178.21,0.0
1305,524,14,2,170.44,0.0
1306,524,13,2,110.8,0.0
1307,524,17,4,175.72,0.0
1308,525,19,1,139.22,0.05
1309,525,13,2,110.8,0.0
1310,526,13,5,110.8,0.0
1311,527,15,5,169.95,0.0
1312,527,12,4,192.27,0.0
1313,527,1,2,352.32,0.0
1314,528,13,2,110.8,0.05
1315,528,19,3,139.22,0.0
1316,528,16,2,152.75,0.0
1317,529,4,4,235.29,0.0
1318,530,12,2,192.27,0.0
1319,531,20,1,427.4,0.0
1320,531,1,2,352.32,0.0
1321,532,16,4,152.75,0.0
1322,532,2,5,67.47,0.0
1323,532,12,1,192.27,0.0
1324,533,17,5,175.72,0.1
1325,533,15,4,169.95,0.0
1326,534,16,1,152.75,0.0
1327,535,7,4,178.21,0.0
1328,536,18,1,311.1,0.05
1329,536,6,2,212.56,0.0
1330,536,4,4,235.29,0.0
1331,537,19,5,139.22,0.0
1332,537,5,3,387.05,0.0
1333,538,5,2,387.05,0.0
1334,538,11,4,219.22,0.0
1335,539,8,5,290.69,0.0
1336,539,13,4,110.8,0.0
1337,539,16,4,152.75,0.0
1338,540,14,2,170.44,0.0
1339,540,16,4,152.75,0.0
1340,540,18,3,311.1,0.0
1341,541,17,3,175.72,0.0
1342,541,20,4,427.4,0.0
1343,541,8,4,290.69,0.0
1344,542,14,1,170.44,0.0
1345,542,12,5,192.27,0.0
1346,543,10,5,69.78,0.0
1347,543,6,3,212.56,0.0
1348,543,13,5,110.8,0.0
1349,543,14,2,170.44,0.0
1350,544,12,2,192.27,0.0
1351,545,20,3,427.4,0.05
1352,546,20,1,427.4,0.15
1353,547,17,3,175.72,0.0
1354,547,4,5,235.29,0.0
1355,547,10,4,69.78,0.0
1356,547,9,3,125.78,0.0
1357,548,14,3,170.44,0.1
1358,548,4,1,235.29,0.0
1359,548,20,5,427.4,0.0
1360,549,5,2,387.05,0.0
1361,549,7,2,178.21,0.0
1362,549,6,3,212.56,0.15
1363,550,10,1,69.78,0.0
1364,550,5,2,387.05,0.0
1365,550,8,3,290.69,0.0
1366,551,1,3,352.32,0.0
1367,551,7,5,178.21,0.1
1368,551,18,3,311.1,0.0
1369,552,15,1,169.95,0.0
1370,552,8,5,290.69,0.0
1371,552,17,5,175.72,0.05
1372,552,1,4,352.32,0.05
1373,553,12,5,192.27,0.0
1374,554,17,5,175.72,0.0
1375,554,13,5,110.8,0.0
1376,555,12,3,192.27,0.05
1377,556,4,4,235.29,0.1
1378,556,9,4,125.78,0.0
1379,557,19,1,139.22,0.0
1380,558,18,4,311.1,0.0
1381,558,9,1,125.78,0.0
1382,558,2,3,67.47,0.0
1383,559,13,4,110.8,0.15
1384,559,9,5,125.78,0.0
1385,559,1,5,352.32,0.0
1386,560,7,3,178.21,0.05
1387,561,10,2,69.78,0.0
1388,561,5,5,387.05,0.0
1389,561,2,3,67.47,0.1
1390,561,9,2,125.78,0.0
1391,562,16,4,152.75,0.05
1392,562,2,3,67.47,0.0
1393,563,14,1,170.44,0.0
1394,564,14,2,170.44,0.0
1395,565,9,3,125.78,0.0
1396,565,1,3,352.32,0.0
1397,566,9,4,125.78,0.0
1398,566,11,4,219.22,0.0
1399,566,18,2,311.1,0.0
1400,566,17,4,175.72,0.0
1401,567,13,5,110.8,0.0
1402,567,16,1,152.75,0.0
1403,567,20,2,427.4,0.0
1404,568,1,3,352.32,0.0
1405,569,12,3,192.27,0.0
1406,569,13,1,110.8,0.0
1407,570,18,2,311.1,0.0
1408,571,10,5,69.78,0.0
1409,572,4,1,235.29,0.05
1410,572,11,4,219.22,0.15
1411,572,14,4,170.44,0.0
1412,573,16,3,152.75,0.0
1413,573,15,4,169.95,0.0
1414,574,6,3,212.56,0.0
1415,575,1,1,352.32,0.0
1416,575,2,1,67.47,0.0
1417,575,19,5,139.22,0.15
1418,576,16,5,152.75,0.0
1419,577,8,2,290.69,0.0
1420,577,9,2,125.78,0.0
1421,577,5,2,387.05,0.0
1422,578,8,3,290.69,0.0
1423,578,9,1,125.78,0.0
1424,578,2,1,67.47,0.0
1425,579,5,4,387.05,0.0
1426,579,18,4,311.1,0.0
1427,579,14,2,170.44,0.0
1428,579,1,1,352.32,0.0
1429,580,20,1,427.4,0.0
1430,580,3,2,244.94,0.0
1431,581,10,4,69.78,0.0
1432,581,9,5,125.78,0.0
1433,581,1,2,352.32,0.05
1434,581,12,2,192.27,0.0
1435,582,13,5,110.8,0.0
1436,582,16,3,152.75,0.0
1437,582,19,2,139.22,0.0
1438,583,20,1,427.4,0.0
1439,583,16,5,152.75,0.1
1440,583,17,5,175.72,0.0
1441,584,19,3,139.22,0.05
1442,584,14,5,170.44,0.0
1443,585,17,3,175.72,0.15
1444,585,13,4,110.8,0.0
1445,585,19,5,139.22,0.0
1446,585,11,5,219.22,0.0
1447,586,4,3,235.29,0.0
1448,586,2,4,67.47,0.0
1449,586,13,3,110.8,0.0
1450,586,15,5,169.95,0.0
1451,587,6,5,212.56,0.0
1452,587,19,1,139.22,0.0
1453,587,13,4,110.8,0.0
1454,587,10,4,69.78,0.0
1455,588,13,3,110.8,0.0
1456,588,1,2,352.32,0.0
1457,589,20,5,427.4,0.0
1458,589,9,2,125.78,0.0
1459,590,8,3,290.69,0.1
1460,591,1,3,352.32,0.0
1461,592,2,5,67.47,0.0
1462,592,16,5,152.75,0.0
1463,593,13,4,110.8,0.0
1464,593,18,3,311.1,0.0
1465,593,3,2,244.94,0.0
1466,594,20,4,427.4,0.0
1467,594,9,4,125.78,0.05
1468,594,4,4,235.29,0.0
1469,595,6,5,212.56,0.0
1470,595,13,2,110.8,0.0
1471,595,1,4,352.32,0.0
1472,595,20,4,427.4,0.0
1473,596,18,3,311.1,0.0
1474,596,9,4,125.78,0.1
1475,597,18,2,311.1,0.0
1476,597,13,3,110.8,0.05
1477,598,1,5,352.32,0.1
1478,598,13,1,110.8,0.05
1479,599,5,2,387.05,0.05
1480,599,19,4,139.22,0.0
1481,600,10,3,69.78,0.0
1482,600,3,3,244.94,0.0
1483,600,20,2,427.4,0.0
1484,601,4,5,235.29,0.0
1485,601,5,5,387.05,0.0
1486,602,4,4,235.29,0.0
1487,602,6,1,212.56,0.0
1488,602,18,1,311.1,0.1
1489,603,12,3,192.27,0.15
1490,604,10,3,69.78,0.0
1491,604,1,2,352.32,0.0
1492,605,14,1,170.44,0.0
1493,605,8,2,290.69,0.0
1494,606,15,1,169.95,0.0
1495,607,11,1,219.22,0.0
1496,607,14,1,170.44,0.05
1497,608,15,4,169.95,0.0
1498,608,5,4,387.05,0.0
1499,608,14,1,170.44,0.0
1500,608,2,5,67.47,0.0
1501,609,18,5,311.1,0.0
1502,609,10,5,69.78,0.15
1503,609,7,2,178.21,0.1
1504,609,16,5,152.75,0.0
1505,610,8,1,290.69,0.0
1506,611,9,4,125.78,0.0
1507,611,7,3,178.21,0.0
1508,612,17,5,175.72,0.05
1509,612,15,1,169.95,0.15
1510,612,4,4,235.29,0.0
1511,612,1,2,352.32,0.0
1512,613,10,3,69.78,0.0
1513,613,19,5,139.22,0.1
1514,613,9,1,125.78,0.0
1515,613,13,1,110.8,0.0
1516,614,9,1,125.78,0.0
1517,615,19,4,139.22,0.0
1518,615,3,4,244.94,0.05
1519,615,13,1,110.8,0.0
1520,616,16,1,152.75,0.1
1521,616,13,4,110.8,0.0
1522,616,2,2,67.47,0.0
1523,616,10,5,69.78,0.0
1524,617,11,3,219.22,0.15
1525,618,8,1,290.69,0.1
1526,618,1,5,352.32,0.05
1527,618,19,5,139.22,0.0
1528,618,2,1,67.47,0.0
1529,619,18,5,311.1,0.05
1530,619,6,2,212.56,0.0
1531,619,14,5,170.44,0.0
1532,620,11,3,219.22,0.0
1533,620,1,3,352.32,0.05
1534,620,4,4,235.29,0.0
1535,620,6,1,212.56,0.0
1536,621,18,4,311.1,0.0
1537,622,2,1,67.47,0.0
1538,622,14,3,170.44,0.0
1539,623,20,4,427.4,0.0
1540,624,9,1,125.78,0.0
1541,625,6,3,212.56,0.0
1542,625,5,4,387.05,0.1
1543,625,8,5,290.69,0.0
1544,626,3,5,244.94,0.0
1545,626,20,3,427.4,0.0
1546,627,17,2,175.72,0.0
1547,627,15,3,169.95,0.0
1548,627,8,2,290.69,0.15
1549,627,7,4,178.21,0.0
1550,628,8,2,290.69,0.15
1551,628,1,4,352.32,0.0
1552,628,12,4,192.27,0.0
1553,629,2,2,67.47,0.05
1554,629,5,4,387.05,0.0
1555,629,7,3,178.21,0.0
1556,629,18,2,311.1,0.0
1557,630,6,4,212.56,0.0
1558,630,18,1,311.1,0.1
1559,631,12,3,192.27,0.0
1560,631,18,5,311.1,0.0
1561,631,13,4,110.8,0.05
1562,631,5,3,387.05,0.0
1563,632,3,1,244.94,0.0
1564,633,4,2,235.29,0.0
1565,633,20,5,427.4,0.0
1566,633,14,4,170.44,0.15
1567,633,16,2,152.75,0.0
1568,634,19,3,139.22,0.0
1569,634,11,2,219.22,0.0
1570,634,10,3,69.78,0.0
1571,635,13,4,110.8,0.0
1572,636,10,1,69.78,0.05
1573,636,4,3,235.29,0.0
1574,636,11,5,219.22,0.0
1575,636,20,1,427.4,0.0
1576,637,12,3,192.27,0.0
1577,638,9,5,125.78,0.0
1578,638,1,4,352.32,0.0
1579,638,15,1,169.95,0.05
1580,639,19,1,139.22,0.0
1581,639,13,2,110.8,0.0
1582,640,4,1,235.29,0.0
1583,640,13,2,110.8,0.0
1584,641,19,3,139.22,0.0
1585,641,13,5,110.8,0.0
1586,641,2,3,67.47,0.0
1587,642,11,1,219.22,0.0
1588,642,13,4,110.8,0.0
1589,643,8,1,290.69,0.0
1590,644,6,3,212.56,0.0
1591,644,7,5,178.21,0.0
1592,644,1,3,352.32,0.05
1593,644,13,1,110.8,0.0
1594,645,8,2,290.69,0.0
1595,645,4,4,235.29,0.0
1596,646,3,1,244.94,0.0
1597,646,20,1,427.4,0.0
1598,646,18,1,311.1,0.0
1599,646,15,5,169.95,0.05
1600,647,7,5,178.21,0.0
1601,647,14,3,170.44,0.0
1602,648,11,1,219.22,0.0
1603,648,10,2,69.78,0.0
1604,648,20,4,427.4,0.05
1605,648,5,3,387.05,0.0
1606,649,15,3,169.95,0.0
1607,649,12,4,192.27,0.0
1608,650,20,4,427.4,0.05
1609,651,2,2,67.47,0.05
1610,651,11,3,219.22,0.0
1611,652,6,1,212.56,0.1
1612,653,14,5,170.44,0.0
1613,654,1,5,352.32,0.0
1614,654,16,1,152.75,0.0
1615,655,9,5,125.78,0.05
1616,656,14,3,170.44,0.15
1617,656,2,5,67.47,0.0
1618,656,13,4,110.8,0.0
1619,656,12,3,192.27,0.15
1620,657,2,1,67.47,0.0
1621,657,3,4,244.94,0.05
1622,657,20,5,427.4,0.05
1623,657,19,4,139.22,0.0
1624,658,18,2,311.1,0.05
1625,658,7,1,178.21,0.05
1626,658,8,4,290.69,0.0
1627,659,19,5,139.22,0.1
1628,659,20,4,427.4,0.0
1629,660,15,1,169.95,0.0
1630,661,6,1,212.56,0.0
1631,661,18,5,311.1,0.15
1632,661,8,5,290.69,0.15
1633,662,1,4,352.32,0.0
1634,663,16,1,152.75,0.0
1635,663,7,2,178.21,0.0
1636,664,9,2,125.78,0.0
1637,665,2,2,67.47,0.0
1638,665,19,5,139.22,0.0
1639,665,5,5,387.05,0.0
1640,666,13,4,110.8,0.05
1641,666,8,1,290.69,0.0
1642,667,7,4,178.21,0.0
1643,667,5,2,387.05,0.0
1644,667,17,4,175.72,0.15
1645,667,10,5,69.78,0.0
1646,668,5,5,387.05,0.05
1647,668,16,4,152.75,0.0
1648,668,10,5,69.78,0.05
1649,668,3,1,244.94,0.0
1650,669,3,4,244.94,0.0
1651,669,4,4,235.29,0.0
1652,669,18,5,311.1,0.0
1653,670,8,4,290.69,0.0
1654,670,15,3,169.95,0.0
1655,670,12,4,192.27,0.0
1656,670,14,5,170.44,0.0
1657,671,9,3,125.78,0.0
1658,671,13,3,110.8,0.0
1659,671,15,3,169.95,0.0
1660,671,2,2,67.47,0.0
1661,672,13,1,110.8,0.0
1662,672,17,1,175.72,0.0
1663,672,6,3,212.56,0.0
1664,673,10,4,69.78,0.0
1665,673,7,5,178.21,0.0
1666,673,11,2,219.22,0.0
1667,674,2,5,67.47,0.0
1668,675,16,2,152.75,0.0
1669,675,2,4,67.47,0.0
1670,675,4,3,235.29,0.05
1671,675,9,4,125.78,0.0
1672,676,13,5,110.8,0.0
1673,676,2,5,67.47,0.0
1674,676,16,2,152.75,0.05
1675,676,19,5,139.22,0.0
1676,677,11,4,219.22,0.0
1677,677,19,2,139.22,0.0
1678,677,9,4,125.78,0.0
1679,678,6,1,212.56,0.0
1680,678,17,1,175.72,0.0
1681,678,8,3,290.69,0.0
1682,679,4,1,235.29,0.0
1683,679,9,3,125.78,0.0
1684,680,14,2,170.44,0.0
1685,680,20,3,427.4,0.15
1686,680,1,4,352.32,0.0
1687,681,8,3,290.69,0.05
1688,681,1,1,352.32,0.0
1689,682,20,5,427.4,0.0
1690,683,11,4,219.22,0.0
1691,683,17,1,175.72,0.0
1692,683,10,5,69.78,0.0
1693,684,17,3,175.72,0.0
1694,685,16,4,152.75,0.0
1695,686,17,1,175.72,0.0
1696,686,12,4,192.27,0.0
1697,687,18,3,311.1,0.0
1698,687,3,2,244.94,0.0
1699,687,11,4,219.22,0.0
1700,688,14,1,170.44,0.0
